29980.00,99999.00,201705011000.00,192.00,10.00,14.00,722.00,nan,nan,nan,nan,23.50,nan,nan,nan,nan,0.00,nan,nan,nan,nan,52.00,37.00,1026.80,nan,1023.70,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705011100.00,199.00,11.00,15.00,722.00,nan,nan,nan,nan,20.00,nan,nan,nan,nan,0.00,nan,nan,nan,nan,51.00,37.00,1026.70,nan,1023.60,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705011200.00,198.00,13.00,19.00,722.00,nan,nan,nan,nan,20.00,nan,nan,nan,nan,0.00,nan,nan,nan,0.00,54.00,37.00,1026.40,nan,1023.30,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705011300.00,199.00,11.00,16.00,70.00,nan,nan,nan,nan,28.40,nan,nan,nan,nan,0.00,nan,nan,nan,nan,49.00,36.00,1026.20,nan,1023.00,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705011400.00,201.00,10.00,14.00,722.00,nan,nan,nan,nan,30.10,nan,nan,nan,nan,0.00,nan,nan,nan,nan,50.00,36.00,1026.00,nan,1022.90,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705011500.00,210.00,13.00,nan,722.00,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,nan,52.00,35.00,1025.70,nan,1022.60,nan,nan,nan,nan,nan,nan,nan
29980.00,99999.00,201705011600.00,228.00,6.00,11.00,722.00,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,nan,50.00,35.00,1025.70,nan,1022.50,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705011700.00,222.00,7.00,nan,722.00,nan,nan,nan,nan,29.20,nan,nan,nan,nan,0.00,nan,nan,nan,nan,52.00,36.00,1025.60,nan,1022.50,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705011800.00,220.00,3.00,nan,722.00,nan,nan,nan,nan,22.90,nan,nan,nan,nan,0.00,nan,nan,nan,0.00,48.00,37.00,1025.90,nan,1022.70,54.00,43.00,0.00,nan,nan,nan,0.00
29980.00,99999.00,201705011900.00,310.00,7.00,12.00,722.00,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,nan,48.00,27.00,1026.20,nan,1023.00,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705012000.00,312.00,6.00,nan,722.00,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,nan,46.00,26.00,1026.40,nan,1023.30,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705012100.00,310.00,7.00,nan,nan,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,nan,44.00,25.00,1026.80,nan,1023.70,nan,nan,nan,nan,nan,nan,nan
29980.00,99999.00,201705012200.00,307.00,5.00,nan,722.00,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,nan,42.00,25.00,1027.00,nan,1023.80,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705012300.00,293.00,7.00,nan,722.00,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,nan,39.00,27.00,1027.40,nan,1024.20,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705020000.00,324.00,6.00,nan,722.00,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,0.00,38.00,25.00,1027.60,nan,1024.40,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705020100.00,319.00,6.00,nan,722.00,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,nan,36.00,25.00,1027.80,nan,1024.60,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705020200.00,310.00,5.00,nan,722.00,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,nan,36.00,25.00,1027.70,nan,1024.50,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705020300.00,300.00,7.00,nan,nan,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,nan,35.00,26.00,1027.80,nan,1024.60,nan,nan,nan,nan,nan,nan,nan
29980.00,99999.00,201705020400.00,298.00,4.00,nan,722.00,nan,nan,nan,nan,30.50,nan,nan,nan,nan,0.00,nan,nan,nan,nan,40.00,26.00,1027.80,nan,1024.60,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705020500.00,271.00,3.00,nan,722.00,nan,nan,nan,nan,25.60,nan,nan,nan,nan,0.00,nan,nan,nan,nan,46.00,27.00,1027.60,nan,1024.50,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705020600.00,256.00,6.00,nan,722.00,nan,nan,nan,nan,23.70,nan,nan,nan,nan,0.00,nan,nan,nan,0.00,50.00,25.00,1027.50,nan,1024.30,50.00,34.00,0.00,nan,nan,nan,0.00
29980.00,99999.00,201705020700.00,236.00,5.00,nan,722.00,nan,nan,nan,nan,23.30,nan,nan,nan,nan,0.00,nan,nan,nan,nan,54.00,23.00,1027.10,nan,1024.00,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705020800.00,191.00,11.00,16.00,722.00,nan,nan,nan,nan,23.90,nan,nan,nan,nan,0.00,nan,nan,nan,nan,52.00,29.00,1027.00,nan,1023.80,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705020900.00,190.00,11.00,nan,nan,nan,nan,nan,nan,21.90,nan,nan,nan,nan,0.00,nan,nan,nan,nan,53.00,29.00,1026.60,nan,1023.50,nan,nan,nan,nan,nan,nan,nan
29980.00,99999.00,201705021000.00,206.00,19.00,23.00,722.00,nan,nan,nan,nan,24.50,nan,nan,nan,nan,0.00,nan,nan,nan,nan,55.00,29.00,1026.10,nan,1023.00,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705021100.00,203.00,15.00,24.00,722.00,nan,nan,nan,nan,30.10,nan,nan,nan,nan,0.00,nan,nan,nan,nan,55.00,31.00,1025.70,nan,1022.60,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705021200.00,203.00,16.00,22.00,722.00,nan,nan,nan,nan,23.70,nan,nan,nan,nan,0.00,nan,nan,nan,0.00,57.00,31.00,1025.10,nan,1022.00,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705021300.00,293.00,19.00,28.00,722.00,nan,nan,nan,nan,29.00,nan,nan,nan,nan,0.00,nan,nan,nan,nan,60.00,26.00,1024.70,nan,1021.70,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705021400.00,266.00,17.00,23.00,722.00,nan,nan,nan,nan,30.40,nan,nan,nan,nan,0.00,nan,nan,nan,nan,60.00,25.00,1024.60,nan,1021.50,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705021500.00,310.00,9.00,nan,nan,nan,nan,nan,nan,28.10,nan,nan,nan,nan,0.00,nan,nan,nan,nan,59.00,24.00,1024.50,nan,1021.40,nan,nan,nan,nan,nan,nan,nan
29980.00,99999.00,201705021600.00,303.00,12.00,20.00,722.00,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,nan,57.00,24.00,1024.50,nan,1021.40,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705021700.00,301.00,8.00,17.00,722.00,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,nan,56.00,24.00,1024.90,nan,1021.80,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705021800.00,324.00,8.00,15.00,722.00,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,0.00,53.00,24.00,1025.60,nan,1022.50,61.00,49.00,0.00,nan,nan,nan,0.00
29980.00,99999.00,201705021900.00,322.00,7.00,12.00,722.00,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,nan,50.00,25.00,1026.30,nan,1023.20,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705022000.00,331.00,8.00,14.00,722.00,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,nan,49.00,25.00,1027.00,nan,1023.80,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705022100.00,330.00,7.00,nan,nan,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,nan,46.00,26.00,1027.60,nan,1024.50,nan,nan,nan,nan,nan,nan,nan
29980.00,99999.00,201705022200.00,337.00,9.00,13.00,722.00,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,nan,46.00,25.00,1028.40,nan,1025.20,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705022300.00,331.00,8.00,14.00,722.00,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,nan,44.00,25.00,1028.80,nan,1025.60,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705030000.00,328.00,9.00,13.00,722.00,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,0.00,42.00,25.00,1029.40,nan,1026.20,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705030100.00,325.00,8.00,12.00,722.00,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,nan,40.00,25.00,1029.80,nan,1026.60,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705030200.00,312.00,6.00,nan,722.00,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,nan,39.00,26.00,1030.10,nan,1026.80,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705030300.00,320.00,7.00,nan,nan,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,nan,39.00,26.00,1030.50,nan,1027.30,nan,nan,nan,nan,nan,nan,nan
29980.00,99999.00,201705030400.00,335.00,7.00,13.00,722.00,nan,nan,nan,nan,30.90,nan,nan,nan,nan,0.00,nan,nan,nan,nan,42.00,26.00,1030.70,nan,1027.50,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705030500.00,347.00,10.00,18.00,722.00,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,nan,44.00,25.00,1031.10,nan,1027.90,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705030600.00,345.00,9.00,14.00,722.00,nan,nan,nan,nan,24.40,nan,nan,nan,nan,0.00,nan,nan,nan,0.00,47.00,24.00,1031.30,nan,1028.10,53.00,38.00,0.00,nan,nan,nan,0.00
29980.00,99999.00,201705030700.00,359.00,14.00,22.00,722.00,nan,nan,nan,nan,27.60,nan,nan,nan,nan,0.00,nan,nan,nan,nan,50.00,22.00,1031.50,nan,1028.30,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705030800.00,345.00,16.00,27.00,722.00,nan,nan,nan,nan,24.50,nan,nan,nan,nan,0.00,nan,nan,nan,nan,50.00,22.00,1031.50,nan,1028.40,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705030900.00,340.00,11.00,nan,nan,nan,nan,nan,nan,28.10,nan,nan,nan,nan,0.00,nan,nan,nan,nan,53.00,23.00,1031.40,nan,1028.30,nan,nan,nan,nan,nan,nan,nan
29980.00,99999.00,201705031000.00,314.00,11.00,20.00,722.00,nan,nan,nan,nan,25.70,nan,nan,nan,nan,0.00,nan,nan,nan,nan,54.00,23.00,1031.40,nan,1028.30,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705031100.00,7.00,12.00,20.00,722.00,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,nan,56.00,22.00,1031.20,nan,1028.10,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705031200.00,350.00,13.00,20.00,722.00,nan,nan,nan,nan,25.90,nan,nan,nan,nan,0.00,nan,nan,nan,0.00,56.00,20.00,1031.20,nan,1028.10,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705031300.00,11.00,12.00,19.00,722.00,nan,nan,nan,nan,28.70,nan,nan,nan,nan,0.00,nan,nan,nan,nan,56.00,20.00,1031.10,nan,1027.90,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705031400.00,6.00,11.00,19.00,722.00,nan,nan,nan,nan,29.70,nan,nan,nan,nan,0.00,nan,nan,nan,nan,55.00,22.00,1031.20,nan,1028.10,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705031500.00,20.00,11.00,nan,nan,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,nan,54.00,22.00,1031.40,nan,1028.30,nan,nan,nan,nan,nan,nan,nan
29980.00,99999.00,201705031600.00,23.00,9.00,16.00,722.00,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,nan,54.00,22.00,1031.60,nan,1028.40,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705031700.00,23.00,11.00,18.00,722.00,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,nan,53.00,22.00,1031.80,nan,1028.60,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705031800.00,22.00,8.00,14.00,722.00,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,0.00,51.00,22.00,1032.20,nan,1029.10,57.00,47.00,0.00,nan,nan,nan,0.00
29980.00,99999.00,201705031900.00,2.00,6.00,nan,722.00,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,nan,49.00,23.00,1032.70,nan,1029.60,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705032000.00,27.00,7.00,nan,722.00,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,nan,48.00,24.00,1033.20,nan,1030.00,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705032100.00,40.00,7.00,nan,nan,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,nan,46.00,24.00,1033.60,nan,1030.40,nan,nan,nan,nan,nan,nan,nan
29980.00,99999.00,201705032200.00,30.00,11.00,16.00,722.00,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,nan,45.00,24.00,1034.10,nan,1030.90,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705032300.00,23.00,10.00,13.00,722.00,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,nan,43.00,24.00,1034.40,nan,1031.20,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705040000.00,22.00,9.00,13.00,722.00,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,0.00,41.00,25.00,1034.90,nan,1031.70,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705040100.00,24.00,9.00,13.00,722.00,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,nan,40.00,25.00,1035.50,nan,1032.20,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705040200.00,9.00,6.00,nan,722.00,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,nan,38.00,25.00,1035.90,nan,1032.70,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705040300.00,20.00,7.00,nan,nan,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,nan,38.00,25.00,1036.10,nan,1032.90,nan,nan,nan,nan,nan,nan,nan
29980.00,99999.00,201705040400.00,27.00,8.00,13.00,722.00,nan,nan,nan,nan,27.50,nan,nan,nan,nan,0.00,nan,nan,nan,nan,40.00,25.00,1036.30,nan,1033.10,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705040500.00,30.00,9.00,15.00,722.00,nan,nan,nan,nan,26.70,nan,nan,nan,nan,0.00,nan,nan,nan,nan,43.00,24.00,1036.40,nan,1033.20,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705040600.00,36.00,9.00,17.00,722.00,nan,nan,nan,nan,25.80,nan,nan,nan,nan,0.00,nan,nan,nan,0.00,45.00,24.00,1036.20,nan,1033.00,51.00,37.00,0.00,nan,nan,nan,0.00
29980.00,99999.00,201705040700.00,355.00,7.00,12.00,722.00,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,nan,47.00,24.00,1036.10,nan,1032.90,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705040800.00,48.00,6.00,12.00,722.00,nan,nan,nan,nan,24.70,nan,nan,nan,nan,0.00,nan,nan,nan,nan,48.00,24.00,1035.90,nan,1032.80,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705040900.00,40.00,9.00,nan,nan,nan,nan,nan,nan,28.10,nan,nan,nan,nan,0.00,nan,nan,nan,nan,49.00,23.00,1035.50,nan,1032.30,nan,nan,nan,nan,nan,nan,nan
29980.00,99999.00,201705041000.00,132.00,5.00,12.00,722.00,nan,nan,nan,nan,24.80,nan,nan,nan,nan,0.00,nan,nan,nan,nan,51.00,27.00,1035.10,nan,1032.00,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705041100.00,142.00,9.00,13.00,722.00,nan,nan,nan,nan,23.10,nan,nan,nan,nan,0.00,nan,nan,nan,nan,49.00,26.00,1035.00,nan,1031.80,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705041200.00,145.00,11.00,15.00,722.00,nan,nan,nan,nan,20.10,nan,nan,nan,nan,0.00,nan,nan,nan,0.00,49.00,26.00,1034.40,nan,1031.30,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705041300.00,168.00,9.00,14.00,722.00,nan,nan,nan,nan,25.40,nan,nan,nan,nan,0.00,nan,nan,nan,nan,51.00,26.00,1033.80,nan,1030.60,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705041400.00,208.00,11.00,15.00,722.00,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,nan,48.00,26.00,1033.40,nan,1030.20,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705041500.00,190.00,11.00,nan,nan,nan,nan,nan,nan,25.00,nan,nan,nan,nan,0.00,nan,nan,nan,nan,48.00,25.00,1032.80,nan,1029.60,nan,nan,nan,nan,nan,nan,nan
29980.00,99999.00,201705041600.00,188.00,9.00,15.00,722.00,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,nan,47.00,26.00,1032.30,nan,1029.20,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705041700.00,211.00,9.00,15.00,722.00,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,nan,46.00,26.00,1032.00,nan,1028.80,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705041800.00,211.00,8.00,15.00,722.00,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,0.00,44.00,29.00,1031.90,nan,1028.70,52.00,44.00,0.00,nan,nan,nan,0.00
29980.00,99999.00,201705041900.00,220.00,8.00,nan,722.00,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,nan,42.00,29.00,1031.70,nan,1028.50,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705042000.00,243.00,8.00,nan,722.00,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,nan,40.00,29.00,1031.50,nan,1028.30,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705042100.00,230.00,9.00,nan,nan,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,nan,39.00,29.00,1031.40,nan,1028.20,nan,nan,nan,nan,nan,nan,nan
29980.00,99999.00,201705042200.00,247.00,10.00,13.00,722.00,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,nan,40.00,30.00,1030.90,nan,1027.70,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705042300.00,251.00,7.00,nan,722.00,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,nan,38.00,29.00,1030.40,nan,1027.20,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705050000.00,242.00,8.00,nan,722.00,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,0.00,37.00,30.00,1030.10,nan,1026.80,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705050100.00,247.00,8.00,nan,722.00,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,nan,37.00,31.00,1029.70,nan,1026.50,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705050200.00,238.00,8.00,nan,722.00,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,nan,36.00,31.00,1029.10,nan,1025.80,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705050300.00,240.00,7.00,nan,nan,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,nan,35.00,30.00,1028.40,nan,1025.20,nan,nan,nan,nan,nan,nan,nan
29980.00,99999.00,201705050400.00,271.00,8.00,12.00,722.00,nan,nan,nan,nan,23.80,nan,nan,nan,nan,0.00,nan,nan,nan,nan,38.00,31.00,1028.60,nan,1025.40,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705050500.00,241.00,11.00,16.00,722.00,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,nan,41.00,29.00,1027.00,nan,1023.80,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705050600.00,245.00,11.00,15.00,722.00,nan,nan,nan,nan,25.80,nan,nan,nan,nan,0.00,nan,nan,nan,0.00,45.00,26.00,1026.40,nan,1023.20,45.00,35.00,0.00,nan,nan,nan,0.00
29980.00,99999.00,201705050700.00,242.00,10.00,17.00,722.00,nan,nan,nan,nan,30.40,nan,nan,nan,nan,0.00,nan,nan,nan,nan,49.00,22.00,1025.60,nan,1022.50,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705050800.00,232.00,12.00,18.00,722.00,nan,nan,nan,nan,28.10,nan,nan,nan,nan,0.00,nan,nan,nan,nan,52.00,23.00,1024.60,nan,1021.50,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705050900.00,240.00,13.00,nan,nan,nan,nan,nan,nan,21.90,nan,nan,nan,nan,0.00,nan,nan,nan,nan,55.00,22.00,1023.60,nan,1020.50,nan,nan,nan,nan,nan,nan,nan
29980.00,99999.00,201705051000.00,220.00,9.00,16.00,722.00,nan,nan,nan,nan,21.80,nan,nan,nan,nan,0.00,nan,nan,nan,nan,58.00,30.00,1022.80,nan,1019.70,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705051100.00,210.00,12.00,16.00,722.00,nan,nan,nan,nan,23.50,nan,nan,nan,nan,0.00,nan,nan,nan,nan,58.00,31.00,1021.70,nan,1018.70,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705051200.00,204.00,13.00,18.00,722.00,nan,nan,nan,nan,22.50,nan,nan,nan,nan,0.00,nan,nan,nan,0.00,59.00,34.00,1020.70,nan,1017.60,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705051300.00,209.00,13.00,19.00,722.00,nan,nan,nan,nan,23.10,nan,nan,nan,nan,0.00,nan,nan,nan,nan,57.00,35.00,1019.90,nan,1016.80,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705051400.00,208.00,14.00,20.00,722.00,nan,nan,nan,nan,26.90,nan,nan,nan,nan,0.00,nan,nan,nan,nan,59.00,37.00,1018.90,nan,1015.80,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705051500.00,210.00,11.00,nan,nan,nan,nan,nan,nan,21.90,nan,nan,nan,nan,0.00,nan,nan,nan,nan,58.00,38.00,1017.90,nan,1014.80,nan,nan,nan,nan,nan,nan,nan
29980.00,99999.00,201705051600.00,227.00,7.00,14.00,722.00,nan,nan,nan,nan,30.80,nan,nan,nan,nan,0.00,nan,nan,nan,nan,59.00,40.00,1017.00,nan,1013.90,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705051700.00,277.00,15.00,25.00,722.00,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,nan,62.00,40.00,1016.30,nan,1013.30,nan,nan,nan,nan,nan,nan,0.00
29980.00,99999.00,201705051800.00,284.00,14.00,22.00,722.00,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,0.00,58.00,40.00,1016.10,nan,1013.00,64.00,45.00,0.00,nan,nan,nan,0.00
29980.00,99999.00,201705051900.00,281.00,10.00,18.00,722.00,nan,nan,nan,nan,31.20,nan,nan,nan,nan,0.00,nan,nan,nan,nan,55.00,40.00,1015.90,nan,1012.80,nan,nan,nan,nan,nan,nan,0.00
